employee_id,gender,years_of_experience,job_level,industry,company_size,negotiated_salary,employment_type,career_gap_months,num_promotions,primary_caregiver,relocated_for_job,works_overtime,education_level,city_tier,performance_rating,age,domain,monthly_salary_inr
EMP1578,Female,10.4,Senior,Education,SME (50-500),0,Full-Time,18,2,0,0,1,MBA,Tier 1,4,31,Legal,55602
EMP1579,Male,18.3,Manager,Technology,SME (50-500),0,Full-Time,0,6,0,0,1,Post-Graduate,Tier 2,3,43,Customer Support,112226
EMP1580,Male,22.7,Director,NGO / Social Sector,SME (50-500),1,Full-Time,12,7,0,1,0,Graduate,Tier 1,4,45,Finance,162171
EMP1581,Female,7.4,Mid,Healthcare,Startup (<50),1,Full-Time,12,2,1,0,0,MBA,Tier 1,2,31,Marketing,58254
EMP1582,Female,7.8,Senior,Technology,Startup (<50),0,Part-Time,6,2,1,0,1,MBA,Tier 1,1,28,Legal,119008
EMP1583,Male,8.8,Senior,Manufacturing,MNC (2000+),1,Full-Time,0,3,0,0,0,PhD,Tier 1,2,31,Data & Analytics,125417
EMP1584,Female,18.9,Manager,Healthcare,SME (50-500),0,Full-Time,18,3,0,0,1,MBA,Tier 3,5,41,Admin,91478
EMP1585,Male,13.2,Manager,Finance & Banking,Startup (<50),1,Full-Time,0,4,0,1,0,Graduate,Tier 1,4,35,Marketing,112545
EMP1586,Female,8.8,Senior,Media,MNC (2000+),0,Full-Time,0,1,1,1,0,Post-Graduate,Tier 1,5,29,Admin,77987
EMP1587,Female,5.4,Mid,Retail,Large (500-2000),0,Contract,24,1,1,0,0,Post-Graduate,Tier 3,2,27,HR,28532
EMP1588,Male,9.0,Senior,Technology,Large (500-2000),1,Full-Time,0,3,0,0,0,MBA,Tier 1,5,30,Finance,130551
EMP1589,Female,3.4,Mid,Education,SME (50-500),0,Full-Time,3,2,1,1,0,MBA,Tier 2,3,25,HR,36034
EMP1590,Female,11.5,Senior,Technology,Large (500-2000),1,Contract,0,2,0,0,1,Post-Graduate,Tier 1,3,34,Finance,165140
EMP1591,Female,6.7,Mid,Consulting,SME (50-500),0,Full-Time,3,1,0,1,0,Graduate,Tier 2,4,29,Customer Support,41119
EMP1592,Male,16.8,Manager,Technology,Large (500-2000),1,Full-Time,0,5,0,0,0,Graduate,Tier 1,3,36,Finance,187831
EMP1593,Male,10.5,Senior,Education,Large (500-2000),1,Full-Time,0,2,0,0,0,Post-Graduate,Tier 1,4,32,Sales,66903
EMP1594,Male,21.3,Director,Manufacturing,Large (500-2000),1,Full-Time,0,6,0,1,1,MBA,Tier 1,3,44,HR,202972
EMP1595,Female,9.4,Senior,NGO / Social Sector,Startup (<50),0,Full-Time,6,2,0,0,0,Post-Graduate,Tier 1,3,34,Sales,53021
EMP1596,Female,6.7,Mid,Technology,SME (50-500),1,Full-Time,0,1,1,1,1,Post-Graduate,Tier 1,4,30,Customer Support,71539
EMP1597,Female,5.0,Mid,Consulting,Startup (<50),0,Full-Time,6,1,0,0,1,MBA,Tier 3,4,29,Sales,47133
EMP1598,Male,13.9,Manager,Technology,Large (500-2000),0,Full-Time,3,3,0,1,1,MBA,Tier 3,4,36,Data & Analytics,193382
EMP1599,Male,11.1,Senior,Healthcare,MNC (2000+),0,Full-Time,0,4,0,0,0,PhD,Tier 3,3,37,Marketing,77653
EMP1600,Male,5.4,Mid,Retail,MNC (2000+),1,Full-Time,0,1,0,0,0,Post-Graduate,Tier 2,3,30,Engineering,52833
EMP1601,Female,12.3,Senior,Technology,Startup (<50),0,Full-Time,0,2,0,0,0,MBA,Tier 1,4,35,Sales,140983
EMP1602,Female,9.0,Senior,Technology,Startup (<50),0,Full-Time,18,1,1,1,1,Graduate,Tier 3,4,33,Finance,114757
EMP1603,Female,7.0,Mid,Technology,SME (50-500),0,Full-Time,6,2,1,0,0,Graduate,Tier 2,2,34,Marketing,69279
EMP1604,Female,16.8,Manager,Finance & Banking,Startup (<50),0,Full-Time,6,2,1,0,0,MBA,Tier 1,5,38,Engineering,190043
EMP1605,Male,10.1,Senior,Education,MNC (2000+),1,Full-Time,0,4,0,0,1,Graduate,Tier 1,3,30,Sales,77212
EMP1606,Female,15.2,Manager,Education,Startup (<50),0,Part-Time,0,3,1,0,0,MBA,Tier 1,3,39,Engineering,104880
EMP1607,Female,4.2,Mid,Healthcare,SME (50-500),1,Full-Time,0,1,1,0,1,High School,Tier 2,3,22,Marketing,53088
EMP1608,Female,11.4,Senior,Healthcare,Large (500-2000),0,Full-Time,0,2,0,0,0,Graduate,Tier 2,2,35,Customer Support,77141
EMP1609,Male,7.3,Senior,Consulting,Large (500-2000),0,Full-Time,0,1,1,0,1,PhD,Tier 2,4,31,Data & Analytics,125686
EMP1610,Male,15.6,Manager,Retail,SME (50-500),0,Full-Time,0,4,0,1,1,PhD,Tier 2,3,39,Sales,120547
EMP1611,Male,12.2,Senior,Finance & Banking,MNC (2000+),1,Full-Time,18,3,0,1,1,Graduate,Tier 3,4,36,Data & Analytics,99512
EMP1612,Male,7.7,Senior,Finance & Banking,MNC (2000+),1,Full-Time,0,2,0,1,1,MBA,Tier 3,5,31,Finance,119831
EMP1613,Female,5.4,Mid,Retail,SME (50-500),1,Contract,12,1,1,0,1,Post-Graduate,Tier 2,3,28,Engineering,58580
EMP1614,Female,11.7,Senior,FMCG,SME (50-500),1,Part-Time,24,3,0,0,0,PhD,Tier 1,3,30,Sales,80290
EMP1615,Female,12.9,Senior,Education,Startup (<50),0,Full-Time,12,3,0,1,0,PhD,Tier 1,3,39,Customer Support,53047
EMP1616,Female,0.5,Junior,Healthcare,Large (500-2000),1,Full-Time,12,0,0,0,0,Post-Graduate,Tier 1,3,26,Admin,16947
EMP1617,Female,6.0,Mid,Technology,MNC (2000+),1,Contract,6,1,0,0,0,Graduate,Tier 1,4,27,Sales,86710
EMP1618,Male,9.0,Senior,Consulting,SME (50-500),1,Full-Time,0,2,0,0,0,MBA,Tier 1,4,28,Sales,126604
EMP1619,Male,11.4,Senior,Technology,SME (50-500),1,Full-Time,0,4,0,0,0,MBA,Tier 1,3,34,Engineering,141706
EMP1620,Male,3.7,Mid,FMCG,Large (500-2000),0,Full-Time,0,3,0,1,0,Graduate,Tier 2,5,26,Data & Analytics,51083
EMP1621,Female,4.4,Mid,Consulting,SME (50-500),0,Full-Time,6,1,1,0,0,MBA,Tier 2,2,29,Legal,51061
EMP1622,Male,0.5,Junior,Finance & Banking,Large (500-2000),1,Full-Time,0,0,0,0,0,Graduate,Tier 1,2,23,Data & Analytics,37772
EMP1623,Female,1.9,Junior,Education,Startup (<50),0,Full-Time,3,0,0,0,0,Post-Graduate,Tier 2,3,24,Operations,14000
EMP1624,Female,4.1,Mid,Technology,Startup (<50),0,Part-Time,12,0,0,0,0,Post-Graduate,Tier 2,4,27,Customer Support,50846
EMP1625,Female,3.9,Mid,NGO / Social Sector,SME (50-500),0,Full-Time,18,1,1,0,0,MBA,Tier 2,2,24,Sales,25315
EMP1626,Female,6.6,Mid,Healthcare,Large (500-2000),1,Full-Time,18,3,1,0,0,MBA,Tier 2,5,28,Data & Analytics,71857
EMP1627,Male,9.6,Senior,Finance & Banking,MNC (2000+),1,Full-Time,6,4,0,0,1,Post-Graduate,Tier 1,3,29,Data & Analytics,126126
EMP1628,Female,9.8,Senior,Education,SME (50-500),0,Part-Time,0,2,1,0,0,Graduate,Tier 2,3,34,Data & Analytics,78590
EMP1629,Male,8.7,Senior,Retail,Large (500-2000),1,Full-Time,3,1,0,0,0,MBA,Tier 2,4,29,Operations,65905
EMP1630,Male,9.5,Senior,Finance & Banking,MNC (2000+),1,Full-Time,0,3,0,1,1,MBA,Tier 1,3,31,Admin,86209
EMP1631,Male,9.9,Senior,Technology,Large (500-2000),1,Contract,6,3,0,0,0,Post-Graduate,Tier 1,4,33,Finance,139355
EMP1632,Male,8.5,Senior,NGO / Social Sector,Large (500-2000),1,Full-Time,0,3,0,1,1,Graduate,Tier 3,5,28,Finance,54406
EMP1633,Male,16.0,Manager,Consulting,Large (500-2000),1,Full-Time,0,6,0,0,1,Graduate,Tier 2,4,37,Sales,174077
EMP1634,Female,11.1,Senior,Retail,SME (50-500),0,Full-Time,3,3,0,0,1,Post-Graduate,Tier 3,1,34,Marketing,65008
EMP1635,Female,0.8,Junior,FMCG,Startup (<50),0,Contract,6,0,1,1,1,Graduate,Tier 1,4,25,Engineering,34099
EMP1636,Female,12.2,Senior,Manufacturing,Large (500-2000),0,Full-Time,0,3,1,0,0,MBA,Tier 1,4,39,Customer Support,103795
EMP1637,Male,11.6,Senior,NGO / Social Sector,Startup (<50),1,Full-Time,0,4,0,0,1,MBA,Tier 3,5,34,Finance,41729
EMP1638,Male,10.9,Senior,Retail,Startup (<50),1,Full-Time,0,3,0,0,0,Post-Graduate,Tier 2,1,34,Data & Analytics,66581
EMP1639,Male,11.4,Senior,Consulting,SME (50-500),1,Full-Time,0,3,1,0,0,MBA,Tier 1,3,36,Legal,90453
EMP1640,Female,5.5,Mid,Consulting,SME (50-500),1,Full-Time,6,0,1,0,0,MBA,Tier 1,3,30,Data & Analytics,78725
EMP1641,Male,4.9,Mid,FMCG,Large (500-2000),1,Full-Time,0,2,0,0,1,Post-Graduate,Tier 2,4,26,Finance,42646
EMP1642,Male,8.4,Senior,Retail,MNC (2000+),1,Full-Time,0,2,0,0,0,PhD,Tier 2,3,31,Sales,87889
EMP1643,Male,13.3,Manager,Healthcare,Large (500-2000),0,Full-Time,3,4,0,1,1,MBA,Tier 1,3,37,Engineering,161340
EMP1644,Female,4.6,Mid,Retail,SME (50-500),1,Full-Time,24,0,1,0,0,Graduate,Tier 1,4,27,HR,47226
EMP1645,Female,13.7,Manager,Education,Large (500-2000),0,Full-Time,12,2,1,1,0,MBA,Tier 3,4,34,HR,70885
EMP1646,Male,10.6,Senior,Media,SME (50-500),0,Part-Time,0,3,0,0,0,Graduate,Tier 3,4,31,Sales,45153
EMP1647,Male,11.0,Senior,Finance & Banking,MNC (2000+),0,Full-Time,0,4,0,0,1,MBA,Tier 2,3,34,Operations,99394
EMP1648,Male,9.7,Senior,Technology,Large (500-2000),1,Full-Time,0,2,0,1,0,MBA,Tier 3,3,27,Sales,88168
EMP1649,Female,9.1,Senior,Technology,Large (500-2000),0,Full-Time,12,1,1,0,0,Graduate,Tier 2,3,32,HR,93977
EMP1650,Male,9.4,Senior,Consulting,SME (50-500),1,Full-Time,0,2,0,1,0,MBA,Tier 1,2,35,Admin,59690
EMP1651,Male,8.4,Senior,Healthcare,SME (50-500),0,Full-Time,0,2,0,0,0,MBA,Tier 1,3,30,Customer Support,48175
EMP1652,Female,6.8,Mid,Media,Startup (<50),0,Full-Time,3,1,1,0,0,Graduate,Tier 1,4,31,Operations,45630
EMP1653,Female,9.2,Senior,Education,Startup (<50),0,Full-Time,6,2,1,0,1,PhD,Tier 2,2,32,Finance,53872
EMP1654,Male,14.5,Manager,Technology,MNC (2000+),0,Full-Time,18,5,0,1,1,Post-Graduate,Tier 1,3,37,Engineering,255848
EMP1655,Male,5.5,Mid,Finance & Banking,MNC (2000+),1,Full-Time,12,2,1,1,0,MBA,Tier 2,5,30,Finance,78267
EMP1656,Female,6.3,Mid,FMCG,Startup (<50),0,Full-Time,0,2,0,0,0,Graduate,Tier 3,5,30,Sales,55131
EMP1657,Male,7.9,Senior,Consulting,Large (500-2000),0,Full-Time,0,3,0,0,1,Graduate,Tier 2,5,30,Sales,107424
EMP1658,Male,4.7,Mid,Technology,SME (50-500),0,Full-Time,6,1,0,1,1,Graduate,Tier 1,1,32,Data & Analytics,59973
EMP1659,Female,14.2,Senior,Education,Startup (<50),0,Full-Time,0,2,0,1,0,Graduate,Tier 3,5,36,Legal,51955
EMP1660,Female,8.2,Senior,Technology,SME (50-500),0,Full-Time,0,2,1,1,0,MBA,Tier 1,1,30,Data & Analytics,167370
EMP1661,Female,10.3,Senior,Education,Startup (<50),0,Full-Time,12,1,1,0,0,Post-Graduate,Tier 2,4,34,Data & Analytics,63735
EMP1662,Male,12.3,Manager,Finance & Banking,Large (500-2000),1,Full-Time,0,4,0,1,0,MBA,Tier 3,1,33,HR,125240
EMP1663,Female,3.4,Mid,Education,MNC (2000+),1,Full-Time,0,0,0,0,0,Post-Graduate,Tier 3,2,27,Sales,55613
EMP1664,Male,8.6,Senior,Finance & Banking,SME (50-500),0,Full-Time,0,2,0,1,0,Post-Graduate,Tier 1,4,34,HR,67377
EMP1665,Male,15.3,Manager,Technology,MNC (2000+),0,Full-Time,6,3,0,0,1,Graduate,Tier 2,4,38,HR,159870
EMP1666,Female,9.6,Senior,Healthcare,MNC (2000+),1,Full-Time,6,0,0,1,1,Graduate,Tier 2,5,33,Marketing,120505
EMP1667,Male,13.2,Manager,FMCG,MNC (2000+),0,Full-Time,12,3,0,1,0,MBA,Tier 1,3,29,Data & Analytics,120721
EMP1668,Female,9.6,Senior,Technology,Large (500-2000),0,Full-Time,0,1,0,0,0,MBA,Tier 3,4,31,Finance,129710
EMP1669,Male,3.6,Mid,Finance & Banking,Large (500-2000),1,Full-Time,0,1,1,0,1,High School,Tier 3,4,28,Marketing,64135
EMP1670,Male,8.6,Senior,Technology,Startup (<50),1,Full-Time,0,3,0,0,1,Post-Graduate,Tier 1,5,31,Finance,106198
EMP1671,Female,4.6,Mid,Retail,MNC (2000+),1,Full-Time,12,1,0,0,0,Graduate,Tier 2,3,25,Customer Support,41660
EMP1672,Male,14.0,Manager,Manufacturing,Large (500-2000),1,Full-Time,0,3,0,1,1,Graduate,Tier 2,2,38,Engineering,151476
EMP1673,Male,10.1,Senior,Consulting,Startup (<50),1,Full-Time,0,3,0,1,1,MBA,Tier 2,4,32,Finance,76073
EMP1674,Female,4.3,Mid,FMCG,Startup (<50),0,Full-Time,12,0,1,0,0,Graduate,Tier 2,2,27,Engineering,40683
EMP1675,Male,4.0,Mid,Education,SME (50-500),0,Contract,0,0,0,1,1,PhD,Tier 1,4,27,Engineering,51443
EMP1676,Male,10.0,Senior,FMCG,Large (500-2000),1,Full-Time,0,4,0,1,0,Graduate,Tier 2,4,32,Customer Support,53820
EMP1677,Female,8.3,Senior,Retail,Large (500-2000),1,Full-Time,6,2,1,0,0,Post-Graduate,Tier 2,3,31,HR,77936
EMP1678,Male,9.9,Senior,Consulting,MNC (2000+),1,Full-Time,0,3,1,1,1,Post-Graduate,Tier 2,4,34,Finance,128859
EMP1679,Male,1.4,Junior,Consulting,Startup (<50),1,Full-Time,0,1,0,0,1,Post-Graduate,Tier 2,4,24,Data & Analytics,33636
EMP1680,Female,6.6,Mid,Education,Startup (<50),0,Contract,6,2,1,0,0,Post-Graduate,Tier 1,4,29,Marketing,39029
EMP1681,Female,12.4,Senior,Manufacturing,Startup (<50),0,Full-Time,0,3,0,1,0,PhD,Tier 1,3,31,Legal,97491
EMP1682,Female,9.3,Senior,Consulting,SME (50-500),0,Part-Time,18,2,0,0,1,MBA,Tier 1,3,34,Admin,80469
EMP1683,Male,15.4,Manager,Finance & Banking,Large (500-2000),0,Full-Time,3,4,0,1,1,Graduate,Tier 2,2,39,Admin,108390
EMP1684,Male,6.4,Mid,Finance & Banking,SME (50-500),1,Full-Time,0,2,0,1,1,Graduate,Tier 3,1,31,Sales,61161
EMP1685,Female,10.2,Senior,Retail,SME (50-500),0,Contract,12,3,0,0,0,MBA,Tier 2,3,37,Customer Support,49024
EMP1686,Female,3.0,Junior,Manufacturing,Large (500-2000),0,Full-Time,12,0,1,0,0,MBA,Tier 2,5,25,Marketing,35353
EMP1687,Female,7.8,Mid,Education,SME (50-500),1,Part-Time,12,2,1,0,0,Post-Graduate,Tier 2,2,34,HR,27068
EMP1688,Female,4.4,Mid,Education,Large (500-2000),0,Full-Time,6,0,1,0,1,Post-Graduate,Tier 2,3,26,Sales,48455
EMP1689,Female,12.9,Senior,Technology,Large (500-2000),0,Part-Time,0,2,0,0,0,MBA,Tier 2,3,33,Marketing,119899
EMP1690,Female,7.8,Senior,Technology,SME (50-500),1,Full-Time,0,0,0,1,1,PhD,Tier 2,3,30,Customer Support,115573
EMP1691,Female,6.5,Mid,Finance & Banking,Startup (<50),1,Full-Time,12,0,1,1,0,PhD,Tier 1,4,27,Finance,68446
EMP1692,Male,10.8,Senior,Manufacturing,Startup (<50),1,Full-Time,0,3,0,1,0,MBA,Tier 1,2,33,Finance,87880
EMP1693,Female,11.9,Senior,Manufacturing,SME (50-500),0,Full-Time,18,3,0,1,0,MBA,Tier 2,3,37,Sales,75630
EMP1694,Male,8.4,Senior,Manufacturing,MNC (2000+),0,Full-Time,0,3,0,0,1,Post-Graduate,Tier 3,3,33,Sales,83767
EMP1695,Male,5.0,Mid,Healthcare,SME (50-500),1,Full-Time,0,1,0,0,1,MBA,Tier 1,5,28,Marketing,58847
EMP1696,Male,12.0,Senior,Healthcare,SME (50-500),1,Full-Time,0,2,0,0,0,MBA,Tier 1,5,36,Marketing,73411
EMP1697,Female,7.1,Mid,Technology,SME (50-500),0,Full-Time,24,1,1,0,0,MBA,Tier 2,3,30,Legal,75968
EMP1698,Male,14.9,Manager,Retail,SME (50-500),0,Full-Time,3,4,0,0,1,Post-Graduate,Tier 1,2,39,Marketing,103730
EMP1699,Male,15.1,Manager,Retail,Startup (<50),1,Full-Time,0,4,0,1,0,Graduate,Tier 2,2,41,Marketing,93861
EMP1700,Male,8.5,Senior,Education,Large (500-2000),1,Full-Time,0,3,0,1,1,Graduate,Tier 1,4,28,Engineering,93779
EMP1701,Female,10.9,Senior,Education,Startup (<50),0,Full-Time,6,1,0,0,0,Graduate,Tier 1,4,35,Operations,51756
EMP1702,Male,12.9,Manager,Healthcare,Startup (<50),1,Full-Time,0,4,0,1,1,Graduate,Tier 2,4,36,Marketing,113803
EMP1703,Male,7.6,Senior,Education,Large (500-2000),1,Full-Time,3,2,0,1,0,MBA,Tier 1,3,31,Finance,78978
EMP1704,Female,0.5,Junior,Healthcare,SME (50-500),0,Full-Time,24,0,1,1,0,Post-Graduate,Tier 1,3,22,Marketing,27595
EMP1705,Female,5.7,Mid,Technology,SME (50-500),0,Full-Time,0,2,0,1,0,MBA,Tier 2,4,29,Engineering,84677
EMP1706,Female,6.2,Mid,Healthcare,SME (50-500),0,Part-Time,6,1,0,0,0,Graduate,Tier 3,5,32,HR,41242
EMP1707,Female,5.6,Mid,NGO / Social Sector,Startup (<50),1,Full-Time,0,1,0,0,0,Post-Graduate,Tier 2,4,26,Operations,24353
EMP1708,Male,14.1,Manager,Technology,Large (500-2000),0,Full-Time,0,4,1,1,1,Post-Graduate,Tier 3,3,39,Marketing,152389
EMP1709,Male,8.8,Senior,Consulting,SME (50-500),1,Full-Time,18,2,0,0,1,MBA,Tier 2,2,34,Operations,61398
EMP1710,Male,9.0,Senior,Manufacturing,SME (50-500),1,Full-Time,0,3,0,1,0,Post-Graduate,Tier 1,4,32,Marketing,86589
EMP1711,Female,7.2,Mid,Consulting,SME (50-500),1,Full-Time,0,2,1,0,1,Graduate,Tier 1,5,31,Marketing,78635
EMP1712,Male,9.0,Senior,Finance & Banking,Startup (<50),1,Full-Time,3,2,0,0,0,MBA,Tier 1,4,33,Engineering,109564
EMP1713,Female,1.5,Junior,Retail,SME (50-500),1,Full-Time,12,0,1,0,0,Post-Graduate,Tier 3,3,25,Admin,15407
EMP1714,Male,26.5,Director,Technology,Startup (<50),1,Full-Time,3,7,0,1,0,MBA,Tier 3,3,48,Finance,280891
EMP1715,Male,6.4,Senior,Healthcare,MNC (2000+),1,Contract,6,1,0,0,1,Post-Graduate,Tier 2,3,30,Admin,63250
EMP1716,Female,12.0,Senior,Technology,Large (500-2000),0,Contract,3,3,1,1,0,PhD,Tier 2,3,32,Sales,110817
EMP1717,Female,14.0,Manager,Consulting,Large (500-2000),0,Full-Time,12,3,0,0,0,MBA,Tier 1,5,36,Sales,202356
EMP1718,Male,8.8,Senior,Healthcare,SME (50-500),1,Full-Time,6,2,0,0,0,Graduate,Tier 2,3,28,Finance,87704
EMP1719,Male,6.8,Senior,Healthcare,Large (500-2000),1,Full-Time,0,2,0,1,0,MBA,Tier 3,2,30,Engineering,95747
EMP1720,Male,14.0,Manager,Consulting,MNC (2000+),1,Full-Time,0,4,0,0,1,MBA,Tier 1,3,33,Sales,227523
EMP1721,Male,7.4,Senior,FMCG,Large (500-2000),0,Full-Time,0,3,0,1,0,Graduate,Tier 3,2,30,Sales,61653
EMP1722,Female,7.2,Mid,Media,MNC (2000+),0,Contract,3,2,1,1,0,MBA,Tier 2,4,32,HR,40919
EMP1723,Male,12.9,Manager,Technology,Startup (<50),1,Full-Time,18,3,0,1,1,Graduate,Tier 2,2,34,Sales,155425
EMP1724,Female,18.3,Manager,Healthcare,SME (50-500),0,Full-Time,24,3,1,0,1,Graduate,Tier 1,5,42,Marketing,110351
EMP1725,Female,5.7,Mid,Retail,MNC (2000+),0,Full-Time,0,2,1,1,0,Graduate,Tier 2,4,26,Finance,53712
EMP1726,Female,12.0,Senior,Education,MNC (2000+),0,Full-Time,6,2,0,0,0,Post-Graduate,Tier 2,4,34,Operations,58041
EMP1727,Male,7.3,Senior,FMCG,MNC (2000+),1,Full-Time,0,3,0,0,1,MBA,Tier 2,3,29,Marketing,63664
EMP1728,Female,10.8,Senior,Finance & Banking,Large (500-2000),0,Full-Time,3,2,1,0,1,Post-Graduate,Tier 3,3,36,Marketing,85818
EMP1729,Female,17.3,Manager,Manufacturing,SME (50-500),0,Full-Time,12,5,1,0,1,Post-Graduate,Tier 2,3,36,Operations,133758
EMP1730,Female,8.4,Senior,Media,MNC (2000+),1,Part-Time,6,2,1,1,0,Post-Graduate,Tier 2,1,32,Data & Analytics,80870
EMP1731,Male,8.6,Senior,Healthcare,Startup (<50),1,Full-Time,0,3,0,1,1,MBA,Tier 1,3,34,Operations,63963
EMP1732,Male,9.0,Senior,Technology,SME (50-500),0,Full-Time,0,2,0,1,1,PhD,Tier 3,1,32,Sales,68173
EMP1733,Female,2.9,Junior,FMCG,Large (500-2000),1,Full-Time,0,1,1,0,0,MBA,Tier 1,3,27,Engineering,36060
EMP1734,Male,0.6,Junior,Consulting,MNC (2000+),0,Full-Time,12,0,0,1,1,MBA,Tier 1,3,24,Customer Support,26702
EMP1735,Male,4.8,Mid,Finance & Banking,MNC (2000+),0,Full-Time,0,2,1,1,0,Post-Graduate,Tier 1,3,29,Engineering,83691
EMP1736,Female,7.2,Mid,Education,Startup (<50),1,Full-Time,0,2,1,0,1,Post-Graduate,Tier 2,4,30,Admin,32884
EMP1737,Male,10.9,Senior,Technology,MNC (2000+),1,Full-Time,0,3,1,1,0,Post-Graduate,Tier 1,4,31,Finance,178400
EMP1738,Male,2.2,Junior,NGO / Social Sector,Large (500-2000),1,Full-Time,12,1,0,0,1,Graduate,Tier 3,3,25,Operations,20000
EMP1739,Male,13.7,Manager,Consulting,Large (500-2000),1,Full-Time,6,4,0,1,1,Graduate,Tier 1,3,35,Operations,143538
EMP1740,Female,9.6,Senior,FMCG,MNC (2000+),0,Full-Time,18,2,1,0,0,Post-Graduate,Tier 1,3,33,Marketing,94436
EMP1741,Female,11.3,Senior,Retail,SME (50-500),1,Full-Time,24,3,0,0,1,Post-Graduate,Tier 2,2,30,Customer Support,45917
EMP1742,Female,1.7,Junior,Education,SME (50-500),0,Full-Time,6,0,0,0,0,Post-Graduate,Tier 2,4,24,Customer Support,14364
EMP1743,Female,8.4,Senior,Education,SME (50-500),0,Full-Time,6,2,0,0,0,Post-Graduate,Tier 1,2,31,HR,46311
EMP1744,Female,10.2,Senior,Technology,Large (500-2000),0,Full-Time,6,3,1,1,0,Graduate,Tier 1,2,31,Admin,88480
EMP1745,Female,15.2,Manager,Consulting,Startup (<50),0,Full-Time,24,2,0,0,0,Graduate,Tier 3,3,40,Customer Support,77928
EMP1746,Male,16.3,Manager,Finance & Banking,MNC (2000+),0,Full-Time,0,4,0,1,1,PhD,Tier 1,3,36,Engineering,236102
EMP1747,Female,9.1,Senior,Retail,SME (50-500),0,Contract,3,1,1,0,0,Post-Graduate,Tier 1,3,31,HR,54100
EMP1748,Female,0.5,Junior,Media,Startup (<50),0,Full-Time,0,0,1,1,0,MBA,Tier 3,3,22,Operations,14000
EMP1749,Female,11.4,Senior,FMCG,Startup (<50),0,Full-Time,0,3,0,0,0,Graduate,Tier 2,3,34,HR,58460
EMP1750,Male,13.3,Senior,Technology,Startup (<50),1,Contract,0,3,0,1,0,PhD,Tier 1,4,37,Marketing,78687
EMP1751,Male,8.3,Senior,Technology,Large (500-2000),1,Full-Time,0,3,0,0,1,Graduate,Tier 3,4,28,Finance,110210
EMP1752,Male,6.3,Senior,Technology,SME (50-500),1,Full-Time,18,1,0,1,0,Post-Graduate,Tier 2,4,28,Customer Support,80242
EMP1753,Female,5.9,Mid,FMCG,SME (50-500),0,Full-Time,12,1,0,0,0,MBA,Tier 3,4,28,Operations,35785
EMP1754,Female,8.7,Mid,Education,SME (50-500),0,Part-Time,3,1,0,0,0,Graduate,Tier 2,3,29,HR,27343
EMP1755,Male,1.3,Junior,Healthcare,Large (500-2000),1,Full-Time,0,0,0,0,1,MBA,Tier 3,4,22,HR,20000
EMP1756,Female,0.9,Junior,Media,Large (500-2000),0,Full-Time,12,0,1,0,1,MBA,Tier 3,4,26,Customer Support,17327
EMP1757,Female,5.2,Mid,Retail,Startup (<50),1,Full-Time,0,1,0,0,0,Graduate,Tier 2,4,31,Engineering,46491
EMP1758,Female,4.9,Mid,Media,Startup (<50),1,Full-Time,3,0,1,0,1,Post-Graduate,Tier 1,2,26,Customer Support,28863
EMP1759,Male,5.6,Mid,FMCG,Startup (<50),1,Full-Time,0,1,0,0,1,Graduate,Tier 1,3,26,Engineering,57859
EMP1760,Female,9.9,Senior,Technology,SME (50-500),1,Full-Time,3,2,1,0,0,PhD,Tier 3,2,31,Marketing,94446
EMP1761,Female,4.0,Mid,Education,Large (500-2000),0,Full-Time,0,2,1,1,0,Post-Graduate,Tier 1,4,27,HR,35978
EMP1762,Male,15.9,Manager,Media,Large (500-2000),1,Full-Time,3,4,0,1,0,MBA,Tier 2,3,39,Finance,93299
EMP1763,Male,10.9,Senior,Technology,MNC (2000+),0,Full-Time,0,4,0,0,0,PhD,Tier 1,2,31,Engineering,135732
EMP1764,Female,18.7,Manager,Education,MNC (2000+),1,Contract,18,5,0,1,0,High School,Tier 2,3,41,Engineering,146098
EMP1765,Male,9.7,Senior,Consulting,MNC (2000+),1,Full-Time,0,2,0,0,0,PhD,Tier 3,5,33,Sales,86950
EMP1766,Male,13.0,Manager,Retail,SME (50-500),1,Full-Time,0,4,0,0,0,MBA,Tier 1,3,36,Data & Analytics,123932
EMP1767,Male,9.7,Senior,Finance & Banking,MNC (2000+),1,Full-Time,0,3,0,1,0,MBA,Tier 2,3,35,Data & Analytics,129604
EMP1768,Female,8.5,Senior,FMCG,SME (50-500),0,Full-Time,12,1,0,0,0,Post-Graduate,Tier 2,4,32,Data & Analytics,108028
EMP1769,Male,7.1,Senior,Education,Large (500-2000),1,Contract,3,1,1,1,0,MBA,Tier 3,2,28,Data & Analytics,55363
EMP1770,Male,9.3,Senior,Finance & Banking,Startup (<50),1,Full-Time,0,2,1,1,1,Graduate,Tier 1,4,28,Data & Analytics,98462
EMP1771,Female,6.7,Mid,FMCG,Large (500-2000),1,Full-Time,24,1,1,1,0,MBA,Tier 1,2,29,Marketing,55606
EMP1772,Female,2.6,Junior,Finance & Banking,SME (50-500),0,Part-Time,6,1,1,1,0,Graduate,Tier 2,4,26,Data & Analytics,40701
EMP1773,Male,7.5,Senior,Consulting,MNC (2000+),1,Full-Time,0,2,0,1,0,Graduate,Tier 1,3,33,Engineering,162310
EMP1774,Female,11.5,Senior,Consulting,Startup (<50),0,Part-Time,0,3,1,1,1,MBA,Tier 1,4,30,Admin,71788
